label_corr,label_abs_corr,Feature,missing_percent,Features to stay
-0.01963720554729567,0.01963720554729567,desc,94.16054302278323,desc
-0.012972182863817254,0.012972182863817254,mths_since_last_delinq,50.893436917514165,mths_since_last_delinq
-0.020270336049018945,0.020270336049018945,mths_since_last_record,84.01390257917136,mths_since_last_record
-0.011389737904839171,0.011389737904839171,mths_since_last_major_derog,73.97704392673117,mths_since_last_major_derog
0.06072361227471765,0.06072361227471765,open_acc_6m,40.420254039736335,open_acc_6m
0.008867686360924087,0.008867686360924087,open_act_il,40.420254039736335,open_act_il
0.06051092067206702,0.06051092067206702,open_il_12m,40.420254039736335,open_il_12m
0.06065785469677383,0.06065785469677383,open_il_24m,40.420254039736335,open_il_24m
-0.03242085839165458,0.03242085839165458,mths_since_rcnt_il,42.30382928230738,mths_since_rcnt_il
0.05888586629764154,0.05888586629764154,il_util,48.95286857484549,il_util
0.05266258614741897,0.05266258614741897,open_rv_12m,40.420254039736335,open_rv_12m
0.06912450757964811,0.06912450757964811,open_rv_24m,40.420254039736335,open_rv_24m
-0.03227602521276016,0.03227602521276016,max_bal_bc,40.420254039736335,max_bal_bc
0.07383862685643393,0.07383862685643393,all_util,40.42679423155082,all_util
0.0368309814014974,0.0368309814014974,inq_fi,40.420254039736335,inq_fi
0.009299731041818318,0.009299731041818318,total_cu_tl,40.420254039736335,total_cu_tl
0.0637314488297478,0.0637314488297478,inq_last_12m,40.420254039736335,inq_last_12m
-0.003137939343701434,0.003137939343701434,mths_since_recent_bc_dlq,76.73980781179198,mths_since_recent_bc_dlq
-0.006683612077262269,0.006683612077262269,mths_since_recent_revol_delinq,66.9785715286764,mths_since_recent_revol_delinq
